#SELECT ID, post_parent, post_mime_type, guid INTO OUTFILE '/tmp/result.txt' FROM wp_posts WHERE post_mime_type != '' and post_parent != ''
1635	1089	application/pdf	http://www.congomines.org/wp-content/uploads/2011/10/18-MKM-2001-ContratPartenariatCessionExaco-Gecamines.pdf
1636	1122	application/pdf	http://www.congomines.org/wp-content/uploads/2011/10/19-SMKK-1999-ConventionMelkior-Gecamines.pdf
1637	247	application/pdf	http://www.congomines.org/wp-content/uploads/2011/10/24-Kimpe-2003-2006-ProtocoleDaccordContratAvenantsColmet-KGHM-Sodimico.pdf
1638	271	application/pdf	http://www.congomines.org/wp-content/uploads/2011/10/25-Longfei-2006-KimpeNSSContratCessionLongfei-Sodimico.pdf
1639	283	application/pdf	http://www.congomines.org/wp-content/uploads/2011/10/26-WesternMining-2006-ContratPartenariatCessionNonSigneWesternMining-Sodimico.pdf
1640	223	application/pdf	http://www.congomines.org/wp-content/uploads/2011/10/27-Kimpe-2004-NSAvenantSocomie-AfricanPGM-Sodimico.pdf
1641	374	application/pdf	http://www.congomines.org/wp-content/uploads/2011/10/29-RuashiMining-2001-Avenant1CMC-Gecamines.pdf
1642	376	application/pdf	http://www.congomines.org/wp-content/uploads/2011/10/29-RuashiMining-2004-Avenant2CMC-Ruashi-Gecamines.pdf
1646	990	application/pdf	http://www.congomines.org/wp-content/uploads/2011/10/31-COMILU-2006-ContratPartenariatCessionCOVEC-Gecamines.pdf
1647	986	application/pdf	http://www.congomines.org/wp-content/uploads/2011/10/32-CMT-2005-ContratPartenariatCessionLerexcom-Gecamines.pdf
1649	1015	application/pdf	http://www.congomines.org/wp-content/uploads/2011/10/33-Kalumines-2002-ContratPartenariatCessionNonSigneAVCO-Gecamines.pdf
1650	1027	application/pdf	http://www.congomines.org/wp-content/uploads/2011/10/34-KICO-2007-ContratPartenariatCessionApresAppelDoffreUnited_Ressources_AG-Gecamines.pdf
1652	1164	application/pdf	http://www.congomines.org/wp-content/uploads/2011/10/36-Mukondo-2004-StatutsKMC-Boss_Mining.pdf
1653	1096	application/pdf	http://www.congomines.org/wp-content/uploads/2011/10/37-RuashiMining-2000-ConventionCMC-Gecamines.pdf
1654	1099	application/pdf	http://www.congomines.org/wp-content/uploads/2011/10/38-SEESEK-2000-ConventionCOMIN-Gecamines.pdf
1657	1120	application/pdf	http://www.congomines.org/wp-content/uploads/2011/10/39-SMCO-2005-ContratPartenariatCessionEastChinaCapital-Gecamines.pdf
1658	1136	application/pdf	http://www.congomines.org/wp-content/uploads/2011/10/41-Swanmines-2001-ConventionHJSwanepoel-Gecamines.pdf
1661	984	application/pdf	http://www.congomines.org/wp-content/uploads/2011/10/54-CMSK-2004-ContratPartenariatCessionEGMF-Gecamines.pdf
1662	960	application/pdf	http://www.congomines.org/wp-content/uploads/2011/10/56-AMC-1997-ConventionAnvilMining-ZaireRDC.pdf
1663	289	application/pdf	http://www.congomines.org/wp-content/uploads/2011/10/57-Bimzi-1999-ProtocoleDaccordBimzi-Sodimico.pdf
1664	292	application/pdf	http://www.congomines.org/wp-content/uploads/2011/10/58-Bimzi-2000-MemoradumDententeMutuelleBimzi-FirstQuantum-Sodimico.pdf
1665	298	application/pdf	http://www.congomines.org/wp-content/uploads/2011/10/59-EGMF-2002-RelanceSodimicoProtocoleDaccordEGMF-Sodimico.pdf
1666	1161	application/pdf	http://www.congomines.org/wp-content/uploads/2011/10/60-MMK-2003-StatutsMaltaForrestEtAl-Sodimico.pdf
1667	361	application/pdf	http://www.congomines.org/wp-content/uploads/2011/10/A1-TFM-2005-ConventionPublicationSECENGLundinTFHolding-RDC-Gecamines.pdf
1668	365	application/pdf	http://www.congomines.org/wp-content/uploads/2011/10/A2-TFM-2005-StatutsPublicationSECLundinTFHoldingRDCGecamines.pdf
1669	1091	application/pdf	http://www.congomines.org/wp-content/uploads/2011/10/A3-MUMI-2001-ContratPartenariatCessionSamref-Gecamines.pdf
1670	220	application/pdf	http://www.congomines.org/wp-content/uploads/2011/10/A4-AMCK-2005-ContratAmodiationPermisExploitationKinsevereNambAMCK-Gecamines.pdf
1672	1126	application/pdf	http://www.congomines.org/wp-content/uploads/2011/10/B1-Sodifor-2010-ContratPartenariatCessionFortuneAhead-Sodimico.pdf
1673	1166	application/pdf	http://www.congomines.org/wp-content/uploads/2011/10/B2-Sodifor-2010-StatutsFortuneAhead-Sodimico.pdf
1675	1033	application/pdf	http://www.congomines.org/wp-content/uploads/2011/10/B3-Metalkol-2010-ContratPartenariatCessionGroupeHighwinds-GroupeGecamines.pdf
1676	1159	application/pdf	http://www.congomines.org/wp-content/uploads/2011/10/B4-Metalkol-2010-StatutsGroupeHighwinds-GroupeGecamines.pdf
1679	378	application/pdf	http://www.congomines.org/wp-content/uploads/2011/10/B8-Sicomines-2007-ProtocoleDAccordConsortiumEntreprisesChinoises-RDC.pdf
1681	382	application/pdf	http://www.congomines.org/wp-content/uploads/2011/10/B9-Sicomines-2007-StatutsConsortiumEntreprisesChinoises-Gecamines-Kalamba.pdf
1682	1153	application/pdf	http://www.congomines.org/wp-content/uploads/2011/10/B10-Musoshi-2011-ProtocoleDaccordFRTaejoo-Daewoo-Sodimico.pdf
1683	1153	application/pdf	http://www.congomines.org/wp-content/uploads/2011/10/B11-Musoshi-2011-ProtocoleDaccordENGTaejoo-Daewoo-Sodimico.pdf
1685	243	application/pdf	http://www.congomines.org/wp-content/uploads/2011/10/B14-MMR-2010-ContratEncadrementArtisanauxMMR-MinProvKatanga.pdf
1687	1138	application/pdf	http://www.congomines.org/wp-content/uploads/2011/10/C1-TFM-2010-Avenant1FRTFHoldings-TFM-RDC-Gecamines.pdf
1689	1188	application/pdf	http://www.congomines.org/wp-content/uploads/2011/10/C3-TFM-2005-StatutsAmendes-2010ENGTF-Holdings-TFM-RDC-Gecamines.pdf
